filename,subject_id,dice,iou,precision,recall,tp,fp,fn,gt_area_px,pred_area_px,hd95,assd,categories
train_Subject_17_302.png,17,0.6823529411363322,0.5178571428109057,0.7073170730844736,0.6590909090160124,58,24,30,88,82,71.55592953439921,11.968610976786893,
train_Subject_17_303.png,17,0.6666666666203703,0.4999999999479167,0.8727272725685951,0.5393258426360309,48,7,41,89,55,5.504460732476034,2.6808715761818624,
train_Subject_17_304.png,17,0.7272727272126221,0.57142857135436,0.9361702125667722,0.594594594514244,44,3,30,74,47,5.299999999999997,1.1632352091615903,
train_Subject_17_305.png,17,0.6141732282980966,0.44318181813145663,0.9999999997435898,0.44318181813145663,39,0,49,88,39,4.73606797749979,1.6017993168963522,
train_Subject_17_306.png,17,0.749999999921875,0.5999999999,0.9729729727100073,0.6101694914220052,36,1,23,59,37,4.0,0.9483310605644212,
train_Subject_17_307.png,17,0.6603773584282663,0.4929577464094426,0.7954545452737604,0.5645161289412071,35,9,27,62,44,9.095671811010709,1.7809831915904177,
train_Subject_17_308.png,17,0.6601941746931851,0.4927536231169923,0.7083333331857639,0.6181818180694215,34,14,21,55,48,9.95465734053883,2.0676275167586597,
train_Subject_17_309.png,17,0.6170212765301042,0.44615384608520714,0.6744186044943212,0.5686274508688965,29,14,22,51,43,10.63014581273465,2.3381801720612443,
train_Subject_17_310.png,17,0.5137614678427742,0.34567901230300263,0.5283018866927732,0.49999999991071425,28,25,28,56,53,12.066338734333506,3.3985771686056645,low_iou
train_Subject_17_311.png,17,0.337349397549717,0.2028985506952321,0.34999999991249997,0.3255813952731206,14,26,29,43,40,13.421255268463307,4.513911005904109,low_dice;low_iou
train_Subject_17_312.png,17,0.15384615382248523,0.08333333331944444,0.19230769223372782,0.1282051281722551,5,21,34,39,26,12.806248474865697,5.129553765373024,low_dice;low_iou
train_Subject_17_313.png,17,0.0,0.0,0.0,0.0,0,15,33,33,15,15.556349186104045,12.949580618028794,low_dice;low_iou
train_Subject_17_314.png,17,0.0,0.0,0.0,0.0,0,15,23,23,15,15.578801744102288,13.657001320704824,low_dice;low_iou
train_Subject_17_315.png,17,0.0,0.0,0.0,0.0,0,15,8,8,15,17.464035169490835,15.71562823064929,low_dice;low_iou
train_Subject_17_316.png,17,0.0,0.0,0.0,0.0,0,18,6,6,18,18.407359159594726,16.28152556660746,low_dice;low_iou
train_Subject_17_317.png,17,0.0,0.0,0.0,0.0,0,29,9,9,29,75.68292818924093,23.85541235922138,low_dice;low_iou
train_Subject_17_318.png,17,0.0,0.0,0.0,0.0,0,73,4,4,73,80.48438800465698,51.0632781788661,low_dice;low_iou
train_Subject_17_319.png,17,0.0,0.0,0.0,0.0,0,65,4,4,65,79.93622317043516,49.627654355881525,low_dice;low_iou
train_Subject_17_320.png,17,0.0,0.0,0.0,0.0,0,25,4,4,25,76.64722232367626,40.311634232773756,low_dice;low_iou
train_Subject_17_321.png,17,0.0,0.0,0.0,0.0,0,37,3,3,37,80.66597581651705,63.30204605283427,low_dice;low_iou
train_Subject_17_322.png,17,0.0,0.0,0.0,0.0,0,31,3,3,31,81.364607908028,66.29393568426129,low_dice;low_iou
train_Subject_17_323.png,17,0.0,0.0,0.0,0.0,0,35,2,2,35,81.35477621720449,60.32189088199985,low_dice;low_iou
train_Subject_17_324.png,17,0.0,0.0,0.0,0.0,0,12,1,1,12,79.0069502803108,28.2589934063495,low_dice;low_iou
train_Subject_17_325.png,17,0.0,0.0,0.0,1.0,0,36,0,0,36,,,false_alarm_on_empty
train_Subject_1_0.png,1,1.0,1.0,1.0,1.0,0,0,0,0,0,,,correct_empty
train_Subject_1_1.png,1,1.0,1.0,1.0,1.0,0,0,0,0,0,,,correct_empty
train_Subject_1_10.png,1,1.0,1.0,1.0,1.0,0,0,0,0,0,,,correct_empty
train_Subject_1_100.png,1,1.0,1.0,1.0,1.0,0,0,0,0,0,,,correct_empty
train_Subject_1_101.png,1,1.0,1.0,1.0,1.0,0,0,0,0,0,,,correct_empty
train_Subject_1_491.png,1,0.0,0.0,1.0,0.0,0,0,26,26,0,,,missed_positive;low_dice;low_iou
train_Subject_1_492.png,1,0.0,0.0,1.0,0.0,0,0,30,30,0,,,missed_positive;low_dice;low_iou
train_Subject_1_493.png,1,0.0,0.0,1.0,0.0,0,0,32,32,0,,,missed_positive;low_dice;low_iou
train_Subject_1_494.png,1,0.0,0.0,1.0,0.0,0,0,34,34,0,,,missed_positive;low_dice;low_iou
train_Subject_1_495.png,1,0.0,0.0,1.0,0.0,0,0,40,40,0,,,missed_positive;low_dice;low_iou
train_Subject_1_496.png,1,0.0,0.0,1.0,0.0,0,0,40,40,0,,,missed_positive;low_dice;low_iou
train_Subject_1_497.png,1,0.0,0.0,1.0,0.0,0,0,49,49,0,,,missed_positive;low_dice;low_iou
train_Subject_1_498.png,1,0.0,0.0,1.0,0.0,0,0,49,49,0,,,missed_positive;low_dice;low_iou
train_Subject_1_499.png,1,0.0,0.0,1.0,0.0,0,0,42,42,0,,,missed_positive;low_dice;low_iou
train_Subject_1_500.png,1,0.0,0.0,1.0,0.0,0,0,44,44,0,,,missed_positive;low_dice;low_iou
train_Subject_1_501.png,1,0.0,0.0,1.0,0.0,0,0,41,41,0,,,missed_positive;low_dice;low_iou
train_Subject_1_502.png,1,0.0,0.0,1.0,0.0,0,0,40,40,0,,,missed_positive;low_dice;low_iou
train_Subject_1_503.png,1,0.0,0.0,1.0,0.0,0,0,43,43,0,,,missed_positive;low_dice;low_iou
train_Subject_1_504.png,1,0.0,0.0,1.0,0.0,0,0,39,39,0,,,missed_positive;low_dice;low_iou
train_Subject_1_505.png,1,0.0,0.0,1.0,0.0,0,0,34,34,0,,,missed_positive;low_dice;low_iou
train_Subject_1_506.png,1,0.0,0.0,1.0,0.0,0,0,30,30,0,,,missed_positive;low_dice;low_iou
train_Subject_1_507.png,1,0.0,0.0,1.0,0.0,0,0,27,27,0,,,missed_positive;low_dice;low_iou
train_Subject_1_508.png,1,0.0,0.0,1.0,0.0,0,0,15,15,0,,,missed_positive;low_dice;low_iou
train_Subject_1_509.png,1,0.0,0.0,1.0,0.0,0,0,13,13,0,,,missed_positive;low_dice;low_iou
train_Subject_1_510.png,1,0.0,0.0,1.0,0.0,0,0,7,7,0,,,missed_positive;low_dice;low_iou
train_Subject_1_511.png,1,0.0,0.0,1.0,0.0,0,0,3,3,0,,,missed_positive;low_dice;low_iou
train_Subject_40_0.png,40,0.0,0.0,0.0,1.0,0,24,0,0,24,,,false_alarm_on_empty
train_Subject_40_1.png,40,0.0,0.0,0.0,1.0,0,30,0,0,30,,,false_alarm_on_empty
train_Subject_40_10.png,40,0.0,0.0,0.0,1.0,0,155,0,0,155,,,false_alarm_on_empty
train_Subject_40_100.png,40,0.0,0.0,0.0,1.0,0,115,0,0,115,,,false_alarm_on_empty
train_Subject_40_101.png,40,0.0,0.0,0.0,1.0,0,61,0,0,61,,,false_alarm_on_empty
train_Subject_40_114.png,40,0.0,0.0,0.0,0.0,0,164,72,72,164,71.90301929973631,46.2391721375971,low_dice;low_iou
train_Subject_40_115.png,40,0.0,0.0,0.0,0.0,0,118,98,98,118,70.78061879992929,45.30266783014438,low_dice;low_iou
train_Subject_40_116.png,40,0.0,0.0,0.0,0.0,0,82,112,112,82,70.014282071829,46.36259234206969,low_dice;low_iou
train_Subject_40_117.png,40,0.11353711789897217,0.060185185182398834,0.14444444442839507,0.09352517984938667,13,77,126,139,90,68.72878331532057,23.397094462684112,low_dice;low_iou
train_Subject_40_118.png,40,0.11469534049768117,0.06083650189882751,0.12030075187065407,0.10958904108838431,16,117,130,146,133,69.63691519770046,26.6799428387827,low_dice;low_iou
train_Subject_40_119.png,40,0.17692307691627218,0.09704641349801492,0.20175438594721454,0.15753424656455245,23,91,123,146,114,69.63906896118618,24.539725308404485,low_dice;low_iou
train_Subject_40_120.png,40,0.19548872179716206,0.10833333332881945,0.2184873949396229,0.1768707482872877,26,93,121,147,119,69.09954022629198,24.535046586489837,low_dice;low_iou
train_Subject_40_121.png,40,0.31802120140219003,0.18907563024415647,0.30612244895876717,0.33088235291684687,45,102,91,136,147,72.08950740959312,25.164590611977385,low_dice;low_iou
train_Subject_40_122.png,40,0.48398576510733143,0.3192488262760916,0.49999999996323524,0.46896551720903684,68,68,77,145,136,68.60698522097594,18.30045778164918,low_dice;low_iou
train_Subject_40_123.png,40,0.4190476190343159,0.2650602409532104,0.4049079754352817,0.43421052628722295,66,97,86,152,163,67.9365554841796,19.794942514135865,low_dice;low_iou
train_Subject_40_124.png,40,0.37209302324619914,0.22857142856417234,0.3333333333179012,0.4210526315543244,72,144,99,171,216,70.13129250666607,24.98770678748414,low_dice;low_iou
train_Subject_40_125.png,40,0.49462365590068214,0.32857142855969385,0.42201834860449455,0.597402597363805,92,126,62,154,218,69.45967387119705,23.281701553782355,low_dice;low_iou
train_Subject_40_126.png,40,0.5081081080943755,0.3405797101325877,0.38842975205006486,0.7343749999426269,94,148,34,128,242,69.9163174162727,24.927444703043893,low_iou
train_Subject_40_127.png,40,0.5393939393775941,0.3692946057938052,0.41395348835283935,0.7739130434109641,89,126,26,115,215,70.18996060405394,24.81449537956992,
train_Subject_40_128.png,40,0.4696569920720407,0.3068965517135553,0.3886462881926355,0.5933333332937778,89,140,61,150,229,70.68873291796801,24.879491154502976,low_dice;low_iou
train_Subject_40_129.png,40,0.46073298428113263,0.2993197278809755,0.41314553988670677,0.5207100591407864,88,125,81,169,213,67.91701828209257,23.557738177703296,low_dice;low_iou
train_Subject_40_130.png,40,0.4121212121087236,0.25954198472291823,0.2881355932081298,0.7234042552421911,68,168,26,94,236,69.86982709197977,27.46936507289893,low_dice;low_iou
train_Subject_40_131.png,40,0.3689320388230119,0.22619047618150037,0.2467532467425648,0.7307692306755424,57,174,21,78,231,71.87596232357834,28.914776401416084,low_dice;low_iou
train_Subject_40_132.png,40,0.45059288535768405,0.29081632651577466,0.31147540981904503,0.8142857141693878,57,126,13,70,183,71.97619202577809,28.20811012371954,low_dice;low_iou
train_Subject_40_133.png,40,0.43438914025183756,0.27745664738280595,0.29447852758929577,0.8275862067538644,48,115,10,58,163,70.84166378081426,27.769535970627633,low_dice;low_iou
train_Subject_40_134.png,40,0.3166023165900926,0.18807339448678562,0.1999999999902439,0.7592592591186557,41,164,13,54,205,71.79830028014509,31.972566287904815,low_dice;low_iou
train_Subject_40_135.png,40,0.6218487394435421,0.4512195121400952,0.5285714284959184,0.7551020406622241,37,33,12,49,70,45.262765294105314,14.849227951963334,
train_Subject_40_136.png,40,0.7142857142006803,0.5555555554526749,0.9999999996666666,0.5555555554526749,30,0,24,54,30,1.7071067811865475,0.8411665673845423,
train_Subject_40_137.png,40,0.45070422528863324,0.2909090908561983,0.5161290320915712,0.3999999999,16,15,24,40,31,71.61143766930009,18.105756909834724,low_dice;low_iou
train_Subject_40_138.png,40,0.0,0.0,0.0,0.0,0,1,43,43,1,34.0147027033899,30.131041288615712,low_dice;low_iou
train_Subject_40_139.png,40,0.0,0.0,1.0,0.0,0,0,15,15,0,,,missed_positive;low_dice;low_iou
train_Subject_40_140.png,40,0.0,0.0,0.0,0.0,0,76,22,22,76,72.89032341216202,54.72998814403126,low_dice;low_iou
train_Subject_40_141.png,40,0.0,0.0,1.0,0.0,0,0,12,12,0,,,missed_positive;low_dice;low_iou
train_Subject_40_142.png,40,0.0,0.0,0.0,0.0,0,8,7,7,8,65.88079921310876,36.33345191413356,low_dice;low_iou
train_Subject_47_0.png,47,1.0,1.0,1.0,1.0,0,0,0,0,0,,,correct_empty
train_Subject_47_1.png,47,1.0,1.0,1.0,1.0,0,0,0,0,0,,,correct_empty
train_Subject_47_10.png,47,0.0,0.0,0.0,1.0,0,83,0,0,83,,,false_alarm_on_empty
train_Subject_47_100.png,47,0.0,0.0,0.0,1.0,0,83,0,0,83,,,false_alarm_on_empty
train_Subject_47_101.png,47,0.0,0.0,0.0,1.0,0,95,0,0,95,,,false_alarm_on_empty
train_Subject_47_119.png,47,0.0,0.0,0.0,0.0,0,131,2,2,131,100.71244718328893,81.56093353140459,low_dice;low_iou
train_Subject_47_120.png,47,0.0,0.0,0.0,0.0,0,43,7,7,43,97.38425982637881,82.86510825381573,low_dice;low_iou
train_Subject_47_121.png,47,0.0,0.0,0.0,0.0,0,2,20,20,2,96.30118314816438,93.77544899549703,low_dice;low_iou
train_Subject_47_122.png,47,0.0,0.0,0.0,0.0,0,15,23,23,15,94.27242844499622,78.01344822657873,low_dice;low_iou
train_Subject_47_123.png,47,0.0,0.0,1.0,0.0,0,0,25,25,0,,,missed_positive;low_dice;low_iou
train_Subject_47_124.png,47,0.05797101448435203,0.029850746264201384,0.046511627896160083,0.07692307689349112,2,41,24,26,43,95.49787437358452,55.960316317611834,low_dice;low_iou
train_Subject_47_125.png,47,0.11428571426938776,0.06060606059687788,0.09090909088842974,0.15384615378698224,4,40,22,26,44,96.26937552588589,53.48543883621862,low_dice;low_iou
train_Subject_47_126.png,47,0.08333333332754629,0.04347826086641462,0.05309734512804449,0.19354838703433921,6,107,25,31,113,96.42119841173457,56.65529620300564,low_dice;low_iou
train_Subject_47_127.png,47,0.013698630136048039,0.006896551723662306,0.008196721310803548,0.04166666664930555,1,121,23,24,122,97.33035171392606,61.815095105681884,low_dice;low_iou
train_Subject_47_128.png,47,0.0,0.0,0.0,0.0,0,155,24,24,155,96.69796758681952,72.12140235305418,low_dice;low_iou
train_Subject_47_129.png,47,0.0,0.0,0.0,0.0,0,187,17,17,187,99.74666264356364,77.0097749987207,low_dice;low_iou
train_Subject_47_130.png,47,0.0,0.0,0.0,0.0,0,137,9,9,137,101.24524402870588,80.29209004175549,low_dice;low_iou
train_Subject_47_131.png,47,0.0,0.0,0.0,0.0,0,120,6,6,120,101.50368159764533,80.7107277109858,low_dice;low_iou
train_Subject_47_132.png,47,0.0,0.0,0.0,0.0,0,128,3,3,128,102.43147030790566,83.83007626320938,low_dice;low_iou
train_Subject_7_0.png,7,0.0,0.0,0.0,1.0,0,236,0,0,236,,,false_alarm_on_empty
train_Subject_7_1.png,7,0.0,0.0,0.0,1.0,0,143,0,0,143,,,false_alarm_on_empty
train_Subject_7_10.png,7,0.0,0.0,0.0,1.0,0,40,0,0,40,,,false_alarm_on_empty
train_Subject_7_11.png,7,0.0,0.0,0.0,1.0,0,19,0,0,19,,,false_alarm_on_empty
train_Subject_7_12.png,7,0.0,0.0,0.0,1.0,0,67,0,0,67,,,false_alarm_on_empty
train_Subject_7_16.png,7,0.0,0.0,0.0,0.0,0,82,10,10,82,76.38563590702152,54.14218532018554,low_dice;low_iou
train_Subject_7_17.png,7,0.38167938928384126,0.2358490565815237,0.25252525249974495,0.7812499997558594,25,74,7,32,99,73.95091521063532,35.25549163658072,low_dice;low_iou
train_Subject_7_18.png,7,0.5818181817652893,0.4102564102038133,0.46376811587481626,0.7804878046876859,32,37,9,41,69,73.1142791943878,25.83080171656516,
train_Subject_7_19.png,7,0.5599999999626666,0.3888888888528807,0.4285714285276968,0.8076923075369823,42,56,10,52,98,73.16703164020066,26.636426926410323,
